"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190130 ~ 20190228"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 강서구 화곡동","924-14","0924","0014","프라임주택","49.75","201902","1~10","28,500","6","2016","강서로7길"
"서울특별시 강서구 화곡동","899-8","0899","0008","한울아파트","29.98","201902","21~28","25,200","4","2018","강서로7길"
"서울특별시 강서구 화곡동","461-4","0461","0004","화곡예다움","64.21","201902","21~28","28,300","3","2005","등촌로13자길"
"서울특별시 관악구 남현동","1136","1136","0000","남현동한일유앤아이","127.84","201902","11~20","70,200","7","2005","남부순환로256라길"
"서울특별시 관악구 봉천동","1717","1717","0000","관악푸르지오","59.58","201902","1~10","57,000","10","2004","관악로30길"
"서울특별시 관악구 봉천동","1717","1717","0000","관악푸르지오","84.2","201902","1~10","70,000","9","2004","관악로30길"
"서울특별시 관악구 봉천동","1717","1717","0000","관악푸르지오","59.58","201902","21~28","56,500","17","2004","관악로30길"
"서울특별시 관악구 봉천동","1629-2","1629","0002","동아타운","32.76","201902","1~10","27,000","3","1999","봉천로"
"서울특별시 관악구 봉천동","1718","1718","0000","벽산블루밍","59.99","201902","11~20","49,500","15","2005","은천로"
"서울특별시 관악구 봉천동","1718","1718","0000","벽산블루밍","101.95","201902","11~20","59,900","1","2005","은천로"
"서울특별시 관악구 봉천동","1718","1718","0000","벽산블루밍","101.95","201902","21~28","71,300","14","2005","은천로"
"서울특별시 관악구 봉천동","869-6","0869","0006","서울대역마에스트로","19.46","201902","1~10","18,600","15","2012","남부순환로218길"
"서울특별시 관악구 봉천동","869-6","0869","0006","서울대역마에스트로","25.41","201902","1~10","19,500","20","2012","남부순환로218길"
"서울특별시 관악구 봉천동","867-9","0867","0009","서울대역해담채","12.27","201902","11~20","13,500","6","2012","관악로15길"
"서울특별시 관악구 봉천동","1706","1706","0000","우성","59.76","201902","11~20","52,500","18","2000","관악로30길"
"서울특별시 관악구 봉천동","1021","1021","0000","일두(1021)","38.92","201902","21~28","21,000","3","1985","은천로39길"
"서울특별시 관악구 봉천동","867-12","0867","0012","프라비다2","15.98","201902","1~10","16,400","12","2013","남부순환로218길"
"서울특별시 관악구 봉천동","867-12","0867","0012","프라비다2","31.9","201902","21~28","28,500","10","2013","남부순환로218길"
"서울특별시 관악구 신림동","1703-1","1703","0001","LIG 대학마을","69.17","201901","21~31","46,000","8","1996","신림로3길"
"서울특별시 관악구 신림동","1644","1644","0000","강남","42.35","201902","1~10","38,500","3","1974","조원로"
"서울특별시 관악구 신림동","1644","1644","0000","강남","42.35","201902","21~28","35,000","6","1974","조원로"
"서울특별시 관악구 신림동","746-43","0746","0043","건영1","60.27","201902","21~28","42,500","10","1984","문성로"
"서울특별시 관악구 신림동","746-43","0746","0043","건영1","60.27","201902","21~28","42,000","7","1984","문성로"
"서울특별시 관악구 신림동","721-2","0721","0002","건영2","43.92","201901","21~31","23,750","12","1988","난곡로35길"
"서울특별시 관악구 신림동","721-2","0721","0002","건영2","43.92","201902","11~20","25,600","4","1988","난곡로35길"
"서울특별시 관악구 신림동","1656","1656","0000","라이프미성","91.24","201902","11~20","53,500","10","1982","조원로2길"
"서울특별시 관악구 신림동","1718","1718","0000","보라매갑을","74.7","201902","21~28","50,500","15","2003","관천로24길"
"서울특별시 관악구 신림동","1739","1739","0000","보라매스카이아파트(1739)","74.5","201902","1~10","41,000","5","2016","관천로18길"
"서울특별시 관악구 신림동","497-5","0497","0005","보라매해담채","12.89","201902","21~28","12,500","7","2012","신사로"
"서울특별시 관악구 신림동","1714","1714","0000","삼성산주공(주공3단지)","58.55","201902","11~20","35,000","3","2000","호암로"
"서울특별시 관악구 신림동","1714","1714","0000","삼성산주공(주공3단지)","58.55","201902","11~20","37,200","19","2000","호암로"
"서울특별시 관악구 신림동","1694","1694","0000","신림현대","82.2","201902","21~28","59,000","11","1993","신림로29길"
"서울특별시 관악구 신림동","534-1","0534","0001","아데나","17.94","201901","21~31","10,500","2","2010","신사로"
"서울특별시 관악구 신림동","1715","1715","0000","우방","59.74","201902","21~28","40,250","20","1999","관천로27길"
"서울특별시 관악구 신림동","86-3","0086","0003","청암두산위브센티움","98.31","201902","1~10","61,000","14","2005","신림로"
"서울특별시 관악구 신림동","1563-2","1563","0002","태양","48.99","201902","11~20","14,500","3","2000","미성길"
"서울특별시 광진구 광장동","453-1","0453","0001","삼성광장2","69.06","201902","11~20","79,000","8","1989","아차산로"
"서울특별시 광진구 광장동","148-4","0148","0004","워커힐푸르지오","69","201902","21~28","78,000","10","1987","아차산로78길"
"서울특별시 광진구 구의동","547-7","0547","0007","광진해모로리버뷰","109.45","201902","11~20","93,000","8","2009","강변역로4길"
"서울특별시 광진구 구의동","611","0611","0000","구의현대2단지","84.91","201902","11~20","89,900","16","1996","광나루로56길"
"서울특별시 광진구 구의동","610","0610","0000","구의현대6단지","84.92","201901","21~31","88,000","9","1994","구의강변로"
"서울특별시 광진구 구의동","58-26","0058","0026","아차산인앤인W클래스101동","118.81","201902","21~28","67,300","2","2007","천호대로137길"
"서울특별시 광진구 구의동","662","0662","0000","아차산한라아파트","60.39","201902","1~10","44,700","3","2009","영화사로16길"
"서울특별시 광진구 구의동","631-1","0631","0001","현대프라임","126.66","201902","11~20","140,000","18","1997","광나루로56길"
"서울특별시 광진구 구의동","631-1","0631","0001","현대프라임","84.99","201902","11~20","70,000","6","1997","광나루로56길"
"서울특별시 광진구 군자동","358-9","0358","0009","동양파라곤(2)","81.17","201901","21~31","65,000","13","2008","광나루로"
"서울특별시 광진구 자양동","779-8","0779","0008","(779-8)","84.92","201902","21~28","71,000","16","2006","자양로"
"서울특별시 광진구 자양동","624-45","0624","0045","대원캐슬빌","48.46","201902","11~20","29,000","2","2012","자양로13가길"
"서울특별시 광진구 자양동","227-7","0227","0007","더샵스타시티","139.6","201902","11~20","125,000","8","2007","아차산로"
"서울특별시 광진구 자양동","227-7","0227","0007","더샵스타시티","100.32","201902","11~20","119,000","38","2007","아차산로"
"서울특별시 광진구 자양동","227-7","0227","0007","더샵스타시티","139.6","201902","11~20","135,000","12","2007","아차산로"
"서울특별시 광진구 자양동","783-1","0783","0001","자양우성7","59.94","201902","1~10","74,000","8","1998","아차산로36길"
"서울특별시 광진구 자양동","24-31","0024","0031","청정(B)","64.98","201902","11~20","47,500","7","2004","아차산로22길"
"서울특별시 광진구 중곡동","133-9","0133","0009","대영2동","84.91","201902","1~10","52,000","2","2002","용마산로1길"
"서울특별시 광진구 화양동","113-1","0113","0001","광진코지웰","16.53","201902","11~20","17,500","6","2014","능동로19길"
"서울특별시 광진구 화양동","113-1","0113","0001","광진코지웰","18.63","201902","11~20","18,400","9","2014","능동로19길"
"서울특별시 광진구 화양동","113-1","0113","0001","광진코지웰","14","201902","11~20","16,300","3","2014","능동로19길"
"서울특별시 구로구 개봉동","492","0492","0000","개봉푸르지오","84.94","201902","11~20","62,600","19","2014","남부순환로"
"서울특별시 구로구 개봉동","361-1","0361","0001","개봉프라자","81.7","201902","11~20","24,700","7","1993","개봉로3길"
"서울특별시 구로구 개봉동","361-1","0361","0001","개봉프라자","112.9","201902","21~28","30,000","5","1993","개봉로3길"
"서울특별시 구로구 개봉동","270-80","0270","0080","거성","47.52","201902","11~20","15,600","2","1988","개봉로15길"
"서울특별시 구로구 개봉동","70-12","0070","0012","동도센트리움(70-12)","116.276","201902","11~20","40,000","10","2002","고척로22길"
"서울특별시 구로구 개봉동","333-6","0333","0006","비젼","65.73","201902","11~20","18,100","4","2000","개봉로17마길"
"서울특별시 구로구 개봉동","470","0470","0000","삼환","59.4","201902","1~10","38,500","8","1995","남부순환로95길"
"서울특별시 구로구 개봉동","170-30","0170","0030","신개봉삼환","84.99","201902","21~28","45,400","10","2001","경인로38길"
"서울특별시 구로구 개봉동","488","0488","0000","영화 아이닉스","65.71","201902","21~28","41,900","23","2005","개봉로1길"
"서울특별시 구로구 개봉동","476","0476","0000","한마을","123.46","201902","21~28","67,000","15","1999","경인로"
"서울특별시 구로구 개봉동","476","0476","0000","한마을","123.46","201902","21~28","68,000","22","1999","경인로"
"서울특별시 구로구 개봉동","478","0478","0000","한진","84.96","201902","1~10","52,000","19","2000","개봉로3길"
"서울특별시 구로구 개봉동","478","0478","0000","한진","59.95","201902","11~20","41,400","18","2000","개봉로3길"
"서울특별시 구로구 고척동","343","0343","0000","고척월드메르디앙","84.93","201902","21~28","51,000","8","2011","중앙로8길"
"서울특별시 구로구 고척동","296","0296","0000","대우","114.95","201902","21~28","47,000","1","1999","고척로52길"
"서울특별시 구로구 고척동","57-9","0057","0009","산업인","48.04","201902","21~28","18,000","3","1976","경인로47다길"
"서울특별시 구로구 고척동","320","0320","0000","센츄리","84.56","201902","1~10","43,800","4","1994","중앙로12길"
"서울특별시 구로구 고척동","337","0337","0000","한일유앤아이","84.98","201902","11~20","43,400","8","2005","중앙로15길"
"서울특별시 구로구 구로동","770-52","0770","0052","(770-52)","38.92","201902","21~28","12,750","2","1996","구로동로22길"
"서울특별시 구로구 구로동","771-30","0771","0030","(771-30)","30.48","201902","11~20","10,500","3","1996","구로동로18길"
"서울특별시 구로구 구로동","777-3","0777","0003","(777-3)두암호은리버빌","54.02","201902","11~20","22,300","2","2002","디지털로27라길"
"서울특별시 구로구 구로동","797-19","0797","0019","(797-19)","35.58","201902","21~28","9,000","1","1995","디지털로27라길"
"서울특별시 구로구 구로동","807-26","0807","0026","(807-26)","70.16","201902","21~28","19,500","5","1996","구로동로12길"
"서울특별시 구로구 구로동","801-9","0801","0009","801-9","42.78","201902","11~20","13,800","2","1997","도림로"
"서울특별시 구로구 구로동","317-8","0317","0008","골드마인(가동)","71.94","201902","21~28","31,300","1","2004","가마산로20다길"
"서울특별시 구로구 구로동","1265","1265","0000","구로두산","44.64","201902","11~20","31,000","12","1998","도림로"
"서울특별시 구로구 구로동","806-9","0806","0009","구로아트빌라3동","59.94","201901","21~31","19,000","3","1997","도림로3길"
"서울특별시 구로구 구로동","1287","1287","0000","구로지웰","59.651","201902","11~20","39,700","4","2011","구로동로28길"
"서울특별시 구로구 구로동","1259","1259","0000","구일우성","84.49","201902","11~20","46,000","5","1998","구일로2길"
"서울특별시 구로구 구로동","1273","1273","0000","대림아르빌","84.76","201902","11~20","50,500","13","2003","도림천로12길"
"서울특별시 구로구 구로동","1273","1273","0000","대림아르빌","84.76","201902","11~20","49,500","3","2003","도림천로12길"
"서울특별시 구로구 구로동","107-1","0107","0001","대림역대성스카이렉스","73.2","201902","21~28","44,500","16","2006","공원로"
"서울특별시 구로구 구로동","1257","1257","0000","럭키","71.4","201902","21~28","45,500","10","1992","도림로"
"서울특별시 구로구 구로동","1263","1263","0000","롯데","59.96","201902","1~10","52,000","20","1999","새말로"
"서울특별시 구로구 구로동","104-8","0104","0008","비즈트위트 레드","20.84","201902","1~10","18,300","6","2016","가마산로"
"서울특별시 구로구 구로동","256-1","0256","0001","삼성래미안","109.651","201902","11~20","77,000","10","2004","디지털로31길"
"서울특별시 구로구 구로동","108-2","0108","0002","새솔금호","84.89","201902","1~10","43,000","9","1996","공원로"
"서울특별시 구로구 구로동","108-2","0108","0002","새솔금호","84.89","201902","1~10","46,000","21","1996","공원로"
"서울특별시 구로구 구로동","108-2","0108","0002","새솔금호","59.9","201902","21~28","35,000","9","1996","공원로"
"서울특별시 구로구 구로동","145-23","0145","0023","성락","57.33","201902","11~20","30,000","7","1988","도림로20길"
"서울특별시 구로구 구로동","1275","1275","0000","성삼하이츠","58.58","201901","21~31","34,500","5","2004","구로중앙로18길"
"서울특별시 구로구 구로동","104-9","0104","0009","성호메이플라워멤버스빌","31.76","201902","1~10","16,000","13","2002","가마산로"
"서울특별시 구로구 구로동","104-9","0104","0009","성호메이플라워멤버스빌","41.4","201902","1~10","19,000","9","2002","가마산로"
"서울특별시 구로구 구로동","43-1","0043","0001","신도림로제리움","16.92","201902","11~20","13,900","16","2012","공원로8길"
"서울특별시 구로구 구로동","1267","1267","0000","신도림태영타운","84.87","201902","11~20","71,900","5","2000","새말로"
"서울특별시 구로구 구로동","108-4","0108","0004","아스타빌","67.97","201902","21~28","32,100","8","2004","가마산로27길"
"서울특별시 구로구 구로동","1279","1279","0000","우민늘푸른","84.702","201902","11~20","49,800","2","2004","도림로20길"
"서울특별시 구로구 구로동","110-9","0110","0009","우원그린빌","84.206","201902","1~10","33,800","2","2001","구로중앙로28다길"
"서울특별시 구로구 구로동","685-223","0685","0223","주공2","32.39","201901","21~31","35,000","1","1987","구일로4길"
"서울특별시 구로구 구로동","642-9","0642","0009","한신","35.277","201901","21~31","27,000","3","1988","구일로8길"
"서울특별시 구로구 구로동","685-70","0685","0070","현대연예인","54.86","201902","11~20","39,500","8","1989","구일로4길"
"서울특별시 구로구 구로동","108","0108","0000","현대파크빌","138.358","201902","11~20","42,000","20","1999","공원로"
"서울특별시 구로구 궁동","236-4","0236","0004","뉴파인","71.43","201902","11~20","29,800","6","2007","오리로21길"
"서울특별시 구로구 궁동","143","0143","0000","다청림102동(143-0)","84.09","201902","21~28","34,500","2","2012","오리로22나길"
"서울특별시 구로구 신도림동","642","0642","0000","대림2","134.99","201902","1~10","87,000","23","2001","신도림로"
"서울특별시 구로구 신도림동","642","0642","0000","대림2","84.95","201902","11~20","69,500","27","2001","신도림로"
"서울특별시 구로구 신도림동","692","0692","0000","디큐브시티","84.96","201902","21~28","95,000","46","2011","경인로"
"서울특별시 구로구 신도림동","290","0290","0000","미성","66.03","201901","21~31","46,000","6","1987","신도림로11가길"
"서울특별시 구로구 신도림동","695","0695","0000","신도림 아르디에","18.79","201902","21~28","22,100","5","2018","경인로66길"
"서울특별시 구로구 신도림동","435-10","0435","0010","신도림3차푸르지오","82.8","201902","21~28","75,000","3","2007","경인로"
"서울특별시 구로구 신도림동","412-3","0412","0003","신도림팰러티움","84.94","201902","1~10","52,800","3","2006","경인로"
"서울특별시 구로구 신도림동","640","0640","0000","신성은하수","84.42","201901","21~31","60,000","5","1997","경인로66길"
"서울특별시 구로구 신도림동","640","0640","0000","신성은하수","84.97","201902","21~28","60,000","5","1997","경인로66길"
"서울특별시 구로구 오류동","335","0335","0000","금강","84.96","201902","1~10","28,000","3","1996","서해안로34가길"
"서울특별시 구로구 오류동","356","0356","0000","다청림","15.57","201902","21~28","10,000","1","2013","서해안로"
"서울특별시 구로구 오류동","338","0338","0000","동부골든","105.21","201902","1~10","41,000","1","1998","고척로"
"서울특별시 구로구 오류동","338","0338","0000","동부골든","59.94","201902","21~28","26,700","3","1998","고척로"
"서울특별시 구로구 오류동","345","0345","0000","동선","58.2159","201902","11~20","35,000","15","2004","경인로"
"서울특별시 구로구 오류동","34-13","0034","0013","썬앤빌","14.064","201902","1~10","7,700","7","2014","경인로19가길"
"서울특별시 구로구 오류동","31-4","0031","0004","오류동휘버스","83.97","201902","11~20","31,000","6","2006","고척로18길"
"서울특별시 구로구 오류동","348","0348","0000","우림필유","84.99","201901","21~31","49,800","8","2005","서해안로"
"서울특별시 구로구 오류동","46-1","0046","0001","이좋은집","36.69","201902","1~10","18,700","9","2005","경인로20나길"
"서울특별시 구로구 오류동","51-31","0051","0031","포스시티","14.29","201902","1~10","9,750","16","2014","경인로20길"
"서울특별시 구로구 오류동","51-31","0051","0031","포스시티","13.69","201902","11~20","9,700","13","2014","경인로20길"
"서울특별시 구로구 오류동","6-1","0006","0001","한백고은","84.69","201902","11~20","26,000","7","2005","고척로"
"서울특별시 구로구 오류동","341","0341","0000","한신플러스타운","59.91","201902","21~28","36,800","10","2002","고척로"
"서울특별시 구로구 천왕동","281","0281","0000","천왕연지타운2단지","84.9","201902","1~10","59,000","16","2014","오리로"
"서울특별시 구로구 천왕동","281","0281","0000","천왕연지타운2단지","84.9","201902","11~20","59,000","5","2014","오리로"
"서울특별시 구로구 항동","233","0233","0000","현대홈타운스위트","84.9852","201901","21~31","48,000","5","2004","연동로13길"
"서울특별시 구로구 항동","233","0233","0000","현대홈타운스위트","84.9852","201902","11~20","45,300","2","2004","연동로13길"
"서울특별시 금천구 가산동","769","0769","0000","두산","59.84","201902","1~10","44,500","11","1998","가산로"
"서울특별시 금천구 가산동","145-42","0145","0042","백운한비치(나)","66.16","201902","11~20","23,000","7","2003","남부순환로108길"
"서울특별시 금천구 독산동","711-2","0711","0002","금천현대","59.82","201901","21~31","40,000","6","2002","벚꽃로"
"서울특별시 금천구 독산동","711-2","0711","0002","금천현대","59.82","201902","11~20","38,500","21","2002","벚꽃로"
"서울특별시 금천구 독산동","1088","1088","0000","독산주공14단지","76.51","201902","11~20","43,700","11","1990","한내로"
"서울특별시 금천구 독산동","1088","1088","0000","독산주공14단지","38.64","201902","21~28","21,000","1","1990","한내로"
"서울특별시 금천구 독산동","883-10","0883","0010","동은4차","85.58","201902","11~20","32,000","1","2004","문성로3길"
"서울특별시 금천구 독산동","1132","1132","0000","목화101","59.95","201902","1~10","26,400","9","1996","문성로3길"
"서울특별시 금천구 독산동","961-13","0961","0013","목화102","59.96","201902","11~20","26,400","6","1997","문성로1길"
"서울특별시 금천구 독산동","992-37","0992","0037","세진웰빙102","95.5","201902","21~28","40,000","2","2004","독산로92길"
"서울특별시 금천구 독산동","1133","1133","0000","진도2차","59.95","201902","1~10","29,500","2","1997","두산로"
"서울특별시 금천구 독산동","1136","1136","0000","진도3차","59.34","201902","11~20","34,900","5","1999","범안로17길"
"서울특별시 금천구 독산동","1136","1136","0000","진도3차","59.34","201902","11~20","34,700","1","1999","범안로17길"
"서울특별시 금천구 독산동","1093-4","1093","0004","한신","89.46","201902","11~20","44,800","3","1991","한내로"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","114.84","201902","1~10","45,000","18","2004","금하로"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","84.97","201902","11~20","38,700","8","2004","금하로"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","84.97","201902","11~20","38,500","2","2004","금하로"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","59.34","201902","11~20","31,000","5","2004","금하로"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","84.97","201902","11~20","41,000","9","2004","금하로"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","114.84","201902","11~20","43,000","7","2004","금하로"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","114.84","201902","21~28","42,500","5","2004","금하로"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","59.34","201902","21~28","31,500","18","2004","금하로"
"서울특별시 금천구 시흥동","1014","1014","0000","금광","68.8188","201902","11~20","37,800","3","2004","탑골로2길"
"서울특별시 금천구 시흥동","1002-1","1002","0001","럭키남서울","41.22","201902","1~10","28,800","9","1981","시흥대로47길"
"서울특별시 금천구 시흥동","1002-1","1002","0001","럭키남서울","49.75","201902","21~28","39,000","5","1981","시흥대로47길"
"서울특별시 금천구 시흥동","1012","1012","0000","백운한비치","73.9154","201902","1~10","37,900","8","2003","탑골로2길"
"서울특별시 금천구 시흥동","1010","1010","0000","벽산","59.94","201902","11~20","30,500","7","2000","금하로"
"서울특별시 금천구 시흥동","1010","1010","0000","벽산","84.99","201902","21~28","35,000","3","2000","금하로"
"서울특별시 금천구 시흥동","1010","1010","0000","벽산","59.94","201902","21~28","30,000","8","2000","금하로"
"서울특별시 금천구 시흥동","1006","1006","0000","벽산3","59.94","201902","21~28","29,000","12","1998","탑골로"
"서울특별시 금천구 시흥동","5-13","0005","0013","삼익","84.96","201902","1~10","37,800","14","1999","독산로50길"
"서울특별시 금천구 시흥동","806","0806","0000","시흥동 월드메르디앙","59.89","201902","11~20","34,000","7","2006","독산로36길"
"서울특별시 금천구 시흥동","3-28","0003","0028","어울림(3-28)","63.79","201902","21~28","16,000","4","2005","독산로50길"
"서울특별시 금천구 시흥동","209","0209","0000","현대(209)","82.53","201902","11~20","31,100","5","1996","금하로23라길"
"서울특별시 금천구 시흥동","960-6","0960","0006","힐캐슬","53.01","201901","21~31","16,500","5","2012","시흥대로12길"
"서울특별시 노원구 공릉동","753","0753","0000","길성그랑프리텔아파트","76.4807","201902","1~10","39,000","3","2003","동일로191가길"
"서울특별시 노원구 공릉동","670-6","0670","0006","미라쉘","16.69","201902","11~20","15,800","17","2018","화랑로"
"서울특별시 노원구 공릉동","737","0737","0000","삼익아파트","51.03","201902","21~28","28,500","12","1995","공릉로46길"
"서울특별시 노원구 공릉동","493-20","0493","0020","서경하누리아파트","68.77","201902","1~10","25,500","2","2005","동일로183길"
"서울특별시 노원구 공릉동","707","0707","0000","시영2단지(라이프)아파트","39.6","201902","21~28","26,000","8","1994","동일로198가길"
"서울특별시 노원구 공릉동","715","0715","0000","시영3차(라이프)아파트","39.6","201902","1~10","21,700","15","1994","섬밭로"
"서울특별시 노원구 공릉동","748","0748","0000","신도1차아파트","81.2768","201902","21~28","53,000","17","2002","동일로191가길"
"서울특별시 노원구 공릉동","756","0756","0000","신성미소지움아파트","84.996","201902","1~10","46,000","7","2004","공릉로42길"
"서울특별시 노원구 공릉동","108","0108","0000","우방아파트","84.881","201902","11~20","53,300","11","2000","노원로"
"서울특별시 노원구 공릉동","569-28","0569","0028","우성아파트(102동)","68.51","201902","1~10","31,500","6","2005","동일로179길"
"서울특별시 노원구 공릉동","91","0091","0000","청솔아파트8","84.65","201902","11~20","53,500","9","2000","노원로1가길"
"서울특별시 노원구 공릉동","81","0081","0000","태강아파트","59.38","201902","1~10","42,000","6","1999","공릉로34길"
"서울특별시 노원구 공릉동","727","0727","0000","풍림아파트B","31.32","201902","1~10","21,800","16","2001","섬밭로"
"서울특별시 노원구 공릉동","587-8","0587","0008","하나플러스","84.92","201902","21~28","38,000","3","2004","동일로178길"
"서울특별시 노원구 공릉동","683-14","0683","0014","한일휴니스빌","13.62","201902","1~10","13,400","9","2013","화랑로"
"서울특별시 노원구 공릉동","683-14","0683","0014","한일휴니스빌","12.42","201902","21~28","14,000","12","2013","화랑로"
"서울특별시 노원구 공릉동","230","0230","0000","현대아파트","86","201902","21~28","44,800","3","1984","공릉로34길"
"서울특별시 노원구 공릉동","111","0111","0000","화랑타운아파트","84.65","201902","1~10","57,000","4","2000","화랑로51길"
"서울특별시 노원구 공릉동","742","0742","0000","효성아파트","84.66","201902","1~10","56,000","1","1995","화랑로"
"서울특별시 노원구 공릉동","742","0742","0000","효성아파트","73.18","201902","21~28","44,650","3","1995","화랑로"
"서울특별시 노원구 공릉동","106","0106","0000","효성화운트빌아파트","99.917","201902","1~10","67,000","12","2000","노원로"
"서울특별시 노원구 상계동","1270","1270","0000","금호타운","84.54","201902","1~10","37,000","9","1995","한글비석로46나길"
"서울특별시 노원구 상계동","695","0695","0000","대림","93.75","201902","1~10","69,000","9","1988","동일로221길"
"서울특별시 노원구 상계동","1285","1285","0000","동아불암","59.4","201902","1~10","34,500","19","1999","덕릉로"
"서울특별시 노원구 상계동","173-1","0173","0001","벽산","43.35","201902","1~10","24,800","5","1989","한글비석로"
"서울특별시 노원구 상계동","173-1","0173","0001","벽산","75.03","201902","11~20","37,000","8","1989","한글비석로"
"서울특별시 노원구 상계동","173-1","0173","0001","벽산","46.8","201902","11~20","26,500","6","1989","한글비석로"
"서울특별시 노원구 상계동","639","0639","0000","보람1단지","44.33","201902","11~20","26,200","12","1988","한글비석로"
"서울특별시 노원구 상계동","639","0639","0000","보람1단지","54.59","201902","21~28","35,000","5","1988","한글비석로"
"서울특별시 노원구 상계동","639","0639","0000","보람2단지","68.99","201902","1~10","40,000","11","1988","한글비석로"
"서울특별시 노원구 상계동","639","0639","0000","보람2단지","68.99","201902","11~20","38,000","8","1988","한글비석로"
"서울특별시 노원구 상계동","1279","1279","0000","상계1차중앙하이츠","59.82","201901","21~31","43,000","9","1997","노원로28길"
"서울특별시 노원구 상계동","1301","1301","0000","상계대림e편한세상","114.34","201901","21~31","46,800","8","2002","동일로239길"
"서울특별시 노원구 상계동","765","0765","0000","상계주공1(고층)","59.39","201902","11~20","38,300","6","1988","덕릉로"
"서울특별시 노원구 상계동","765","0765","0000","상계주공1(고층)","32.39","201902","11~20","28,000","6","1988","동일로213길"
"서울특별시 노원구 상계동","666","0666","0000","상계주공10(고층)","59.28","201902","11~20","40,000","2","1988","노원로"
"서울특별시 노원구 상계동","666","0666","0000","상계주공10(고층)","45.9","201902","11~20","38,000","7","1988","노원로"
"서울특별시 노원구 상계동","647","0647","0000","상계주공12(고층)","58.01","201902","11~20","38,500","10","1988","한글비석로"
"서울특별시 노원구 상계동","637","0637","0000","상계주공13(고층)","45.9","201902","21~28","25,000","12","1989","한글비석로54길"
"서울특별시 노원구 상계동","626","0626","0000","상계주공14(고층)","41.3","201902","21~28","25,000","3","1989","동일로228길"
"서울특별시 노원구 상계동","626","0626","0000","상계주공14(저층)","62.17","201902","1~10","36,900","1","1989","동일로228길"
"서울특별시 노원구 상계동","624","0624","0000","상계주공16(고층)","45.77","201902","11~20","26,650","12","1988","동일로227길"
"서울특별시 노원구 상계동","730-2","0730","0002","상계주공3(고층)","59.2","201902","1~10","49,000","5","1987","동일로215길"
"서울특별시 노원구 상계동","730-2","0730","0002","상계주공3(고층)","41.3","201902","11~20","30,000","4","1987","동일로215길"
"서울특별시 노원구 상계동","730-2","0730","0002","상계주공3(고층)","59.28","201902","21~28","49,000","12","1987","동일로215길"
"서울특별시 노원구 상계동","749-5","0749","0005","상계주공4(고층)","32.39","201902","11~20","23,000","1","1988","동일로214길"
"서울특별시 노원구 상계동","721","0721","0000","상계주공5(저층)","31.98","201901","21~31","38,300","2","1987","동일로216길"
"서울특별시 노원구 상계동","721","0721","0000","상계주공5(저층)","31.98","201902","11~20","38,500","2","1987","동일로216길"
"서울특별시 노원구 상계동","721","0721","0000","상계주공5(저층)","31.98","201902","11~20","38,600","1","1987","동일로216길"
"서울특별시 노원구 상계동","721","0721","0000","상계주공5(저층)","31.98","201902","11~20","38,000","4","1987","동일로216길"
"서울특별시 노원구 상계동","720","0720","0000","상계주공6(고층)","41.3","201902","1~10","34,000","3","1988","노해로"
"서울특별시 노원구 상계동","720","0720","0000","상계주공6(고층)","59.39","201902","1~10","47,400","11","1988","노해로"
"서울특별시 노원구 상계동","720","0720","0000","상계주공6(고층)","58.01","201902","21~28","47,500","14","1988","노해로"
"서울특별시 노원구 상계동","691","0691","0000","상계주공7(고층)","45.9","201902","11~20","37,500","6","1988","동일로"
"서울특별시 노원구 상계동","691","0691","0000","상계주공7(고층)","49.94","201902","11~20","44,500","14","1988","동일로"
"서울특별시 노원구 상계동","691","0691","0000","상계주공7(고층)","59.39","201902","11~20","50,000","4","1988","상계로1길"
